"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
40940,"Fresno europeo","18/04/2011 18:33","Medio (4 - 8 mts)",30,"Mediano",-68.8383454174,-32.8852252288,3,"Parque O'Higgins",1531146.02653,0,0.372162282103767,0
6873,"Fresno europeo","07/06/2011 10:25","Alto (> 8 mts)",140,"Grande",-68.8584383356,-32.8950536641,5,"Residencial Sur",2423808.92355,0,0.0412702018021146,0
41506,"Olmo comun","07/04/2011 10:50","Medio (4 - 8 mts)",160,"Grande",-68.8433426612,-32.8816234657,1,"Parque Central",1655357.93265,0,0.324298648640172,0
7901,"Tilo","15/06/2011 13:34","Medio (4 - 8 mts)",38,"Mediano",-68.8559582772,-32.8890060187,5,"Residencial Sur",2423808.92355,0,0.114353615639933,0
7779,"Fresno europeo","13/05/2011 08:44","Medio (4 - 8 mts)",130,"Grande",-68.8566366101,-32.8860252729,5,"Residencial Sur",2423808.92355,0,0.486526720996909,0
19696,"Morera","12/07/2011 09:46","Alto (> 8 mts)",120,"Grande",-68.8348655168,-32.8715566452,4,"Cuarta Oeste",1173332.70145,1,0.0717771855072648,0
27987,"Pltano","31/10/2011 09:14","Alto (> 8 mts)",230,"Grande",-68.837302391,-32.8935408767,3,"Parque O'Higgins",1531146.02653,0,0.871851637969748,0
5349,"Morera","25/04/2011 12:50","Medio (4 - 8 mts)",110,"Grande",-68.8440192824,-32.8779132378,1,"Parque Central",1655357.93265,0,0.684742461043083,0
7933,"Fresno americano","01/03/2011 12:45","Alto (> 8 mts)",100,"Grande",-68.8478001388,-32.887281854,1,"Parque Central",1655357.93265,0,0.377815561318324,0
9892,"Fresno europeo","14/02/2011 09:54","Medio (4 - 8 mts)",39,"Mediano",-68.8569074432,-32.8647112191,6,"Residencial Norte",2694682.37982,0,0.0359283119413997,0
22860,"Pltano","10/05/2011 10:30","Alto (> 8 mts)",92,"Grande",-68.8569171739,-32.9015995632,5,"Residencial Sur",2423808.92355,0,0.441834677049045,0
1167,"Paraiso","29/11/2011 12:00","Muy bajo (1 - 2 mts)",2,"Chico",-68.8758330416,-32.8648596435,8,"Aeroparque",2203364.73622,0,0.507014390852597,0
46953,"lamo blanco","09/09/2011 11:19","Alto (> 8 mts)",105,"Grande",-68.8313690434,-32.8708255372,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.334090458235454,0
47379,"Morera","21/09/2011 11:44","Medio (4 - 8 mts)",9,"Chico",-68.829246281,-32.8744929119,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.730359185085164,0
25081,"Morera","17/02/2011 14:04","Alto (> 8 mts)",106,"Grande",-68.8368165707,-32.8971217805,2,"Barrio Civico",2366816.36021,1,0.148219767252029,0
19960,"Morera","05/08/2011 09:42","Medio (4 - 8 mts)",38,"Mediano",-68.833957373,-32.8645888611,4,"Cuarta Oeste",1173332.70145,0,0.941370917980999,0
44388,"Pltano","19/10/2011 09:14","Alto (> 8 mts)",140,"Grande",-68.8370615372,-32.8846829595,3,"Parque O'Higgins",1531146.02653,0,0.725769558965219,0
5449,"Acacia visco","14/04/2011 12:30","Bajo (2 - 4 mts)",68,"Grande",-68.84455408,-32.8793639092,1,"Parque Central",1655357.93265,0,0.254623876801808,0
34066,"Morera","30/05/2011 09:26","Medio (4 - 8 mts)",90,"Grande",-68.8561765961,-32.8842484711,5,"Residencial Sur",2423808.92355,0,0.48878309766053,0
7337,"Fresno europeo","21/06/2011 11:11","Medio (4 - 8 mts)",120,"Grande",-68.8601576842,-32.900497136,5,"Residencial Sur",2423808.92355,0,0.418353883835993,0
13524,"Morera","01/02/2011 11:53","Alto (> 8 mts)",180,"Grande",-68.851923217,-32.8646730527,6,"Residencial Norte",2694682.37982,0,0.711714903295711,0
38783,"Paraiso","01/11/2010 11:55","Alto (> 8 mts)",210,"Grande",-68.8501775534,-32.8699100229,6,"Residencial Norte",2694682.37982,0,0.376484822866152,0
7951,"Pltano","25/02/2011 09:24","Alto (> 8 mts)",220,"Grande",-68.8452444458,-32.8875954874,1,"Parque Central",1655357.93265,0,0.406359264519357,0
47964,"Morera","02/09/2011 10:14","Alto (> 8 mts)",308,"Grande",-68.825688611,-32.8687387148,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.361168610661502,0
1751,"Paraiso","21/11/2011 10:24","Medio (4 - 8 mts)",65,"Grande",-68.87245203,-32.877828057,7,"Residencial Parque",1786336.08966,0,0.678434713774965,0
17445,"Morera","29/07/2011 09:50","Alto (> 8 mts)",128,"Grande",-68.8346847647,-32.866989917,4,"Cuarta Oeste",1173332.70145,0,0.731192224565092,0
12937,"Paraiso sombrilla","12/01/2011 13:04","Medio (4 - 8 mts)",120,"Grande",-68.8439438401,-32.8639196879,4,"Cuarta Oeste",1173332.70145,0,0.118261063639836,0
9996,"Paraiso","04/11/2010 12:14","Alto (> 8 mts)",180,"Grande",-68.8522059027,-32.8692864306,6,"Residencial Norte",2694682.37982,0,0.179330093455468,0
13590,"Morera","28/02/2011 12:54","Alto (> 8 mts)",73,"Grande",-68.851858347,-32.8652871431,6,"Residencial Norte",2694682.37982,0,0.943335684389524,0
20071,"Olmo comun","15/08/2011 13:46","Medio (4 - 8 mts)",91,"Grande",-68.8335249114,-32.8656372164,4,"Cuarta Oeste",1173332.70145,0,0.923191660366277,0
13000,"Fresno europeo","15/02/2011 11:41","Muy bajo (1 - 2 mts)",5,"Chico",-68.8444993925,-32.8655146687,4,"Cuarta Oeste",1173332.70145,0,0.474000453192338,0
22112,"Fresno europeo","13/06/2011 13:05","Alto (> 8 mts)",120,"Grande",-68.8551164969,-32.8970206932,5,"Residencial Sur",2423808.92355,0,0.0306892047795689,0
35148,"Fresno europeo","23/03/2011 13:03","Alto (> 8 mts)",88,"Grande",-68.8537073132,-32.8809544285,6,"Residencial Norte",2694682.37982,1,0.362408668638632,0
43890,"Pltano","11/10/2011 09:38","Alto (> 8 mts)",250,"Grande",-68.8330684403,-32.8837365461,3,"Parque O'Higgins",1531146.02653,0,0.589708135541864,0
33225,"Pltano","09/05/2011 12:08","Alto (> 8 mts)",180,"Grande",-68.8549909647,-32.8922247316,5,"Residencial Sur",2423808.92355,0,0.124767827871922,0
33300,"Pltano","24/06/2011 11:14","Alto (> 8 mts)",138,"Grande",-68.8572853513,-32.8896582857,5,"Residencial Sur",2423808.92355,0,0.399629279250112,0
21721,"Fresno europeo","09/06/2011 11:02","Medio (4 - 8 mts)",58,"Mediano",-68.8554415996,-32.8955515019,5,"Residencial Sur",2423808.92355,0,0.1114476044997,0
29397,"Pltano","02/03/2011 13:07","Alto (> 8 mts)",120,"Grande",-68.8455929436,-32.8917014652,2,"Barrio Civico",2366816.36021,0,0.143449561282097,0
17859,"Pltano","02/08/2011 09:41","Alto (> 8 mts)",185,"Grande",-68.8359012001,-32.8660445172,4,"Cuarta Oeste",1173332.70145,0,0.702832139853684,0
39588,"Morera","22/10/2010 12:00","Alto (> 8 mts)",160,"Grande",-68.8476820485,-32.8692789925,6,"Residencial Norte",2694682.37982,0,0.94538077377385,0
39403,"Morera","12/11/2010 13:40","Alto (> 8 mts)",147,"Grande",-68.8558510095,-32.8691740326,6,"Residencial Norte",2694682.37982,0,0.0758270135631945,0
19300,"Morera","13/07/2011 20:29","Medio (4 - 8 mts)",80,"Grande",-68.8355157194,-32.8702781394,4,"Cuarta Oeste",1173332.70145,0,0.615418934194261,0
18805,"Morera","10/08/2011 10:56","Medio (4 - 8 mts)",140,"Grande",-68.8360710068,-32.8697596728,4,"Cuarta Oeste",1173332.70145,0,0.00766438482150555,0
13944,"Jacarand","29/11/2011 13:28","Medio (4 - 8 mts)",85,"Grande",-68.8764471337,-32.8656720471,8,"Aeroparque",2203364.73622,0,0.360812098173673,0
14217,"Morera","30/11/2011 11:32","Medio (4 - 8 mts)",120,"Grande",-68.8765965597,-32.8662130739,8,"Aeroparque",2203364.73622,0,0.0671150956836838,0
28447,"Morera","28/02/2011 09:20","Alto (> 8 mts)",160,"Grande",-68.8468279607,-32.8893847776,2,"Barrio Civico",2366816.36021,1,0.0960519961521453,0
26453,"Fresno americano","09/11/2011 09:17","Medio (4 - 8 mts)",100,"Grande",-68.834191635,-32.8926467849,3,"Parque O'Higgins",1531146.02653,0,0.752690814964197,0
22253,"Fresno europeo","14/06/2011 10:29","Alto (> 8 mts)",104,"Grande",-68.8563869518,-32.8970002973,5,"Residencial Sur",2423808.92355,0,0.480687462668489,0
31777,"Tilo","27/06/2011 11:16","Alto (> 8 mts)",95,"Grande",-68.8588932067,-32.890122129,5,"Residencial Sur",2423808.92355,0,0.373310040292564,0
46617,"Morera","05/09/2011 09:43","Alto (> 8 mts)",160,"Grande",-68.8312004871,-32.8696783766,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.98635829913432,0
11559,"Paraiso","10/05/2010 11:13","Medio (4 - 8 mts)",165,"Grande",-68.8522477279,-32.8677874404,6,"Residencial Norte",2694682.37982,0,0.337653759304206,0
11905,"Paraiso","03/03/2011 09:10","Medio (4 - 8 mts)",150,"Grande",-68.8505050692,-32.8663301084,6,"Residencial Norte",2694682.37982,0,0.981083417720762,0
26771,"Ailanthus","01/11/2011 10:29","Bajo (2 - 4 mts)",36,"Mediano",-68.8330691294,-32.8951114293,3,"Parque O'Higgins",1531146.02653,0,0.983470047249656,0
27049,"Fresno americano","21/10/2011 10:21","Medio (4 - 8 mts)",95,"Grande",-68.8385663945,-32.8884801089,3,"Parque O'Higgins",1531146.02653,0,0.384868883643813,0
24929,"Fresno europeo","09/02/2011 11:08","Medio (4 - 8 mts)",91,"Grande",-68.837737008,-32.8975341329,2,"Barrio Civico",2366816.36021,0,0.0223883591149869,0
5706,"Morera","04/05/2011 13:54","Bajo (2 - 4 mts)",7,"Chico",-68.8413704381,-32.8787601167,1,"Parque Central",1655357.93265,0,0.942303287692343,0
40051,"Morera","19/04/2011 11:46","Alto (> 8 mts)",190,"Grande",-68.8439945751,-32.8792763624,1,"Parque Central",1655357.93265,0,0.133223622875617,0
42391,"Fresno americano","29/09/2011 11:26","Medio (4 - 8 mts)",90,"Grande",-68.8336185542,-32.8754782469,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.537679094023456,0
38562,"Morera","20/12/2010 12:33","Alto (> 8 mts)",160,"Grande",-68.8525362337,-32.8708087285,6,"Residencial Norte",2694682.37982,0,0.418817740181091,0
32957,"Morera","23/05/2011 12:23","Medio (4 - 8 mts)",50,"Mediano",-68.8497562917,-32.8881891159,5,"Residencial Sur",2423808.92355,0,0.535632397118126,0
6636,"Morera","11/05/2011 10:38","Alto (> 8 mts)",110,"Grande",-68.8573197007,-32.892968469,5,"Residencial Sur",2423808.92355,0,0.384147814249178,0
10375,"Paraiso","24/08/2010 11:07","Alto (> 8 mts)",166,"Grande",-68.8474916307,-32.8742395044,6,"Residencial Norte",2694682.37982,0,0.163917744827953,0
10203,"Morera","16/12/2010 12:01","Medio (4 - 8 mts)",36,"Mediano",-68.8518162483,-32.8715501696,6,"Residencial Norte",2694682.37982,0,0.211700855784803,0
40885,"Fresno europeo","20/04/2011 19:37","Medio (4 - 8 mts)",78,"Grande",-68.8391391329,-32.8846853271,3,"Parque O'Higgins",1531146.02653,0,0.481975410774639,0
5026,"Perenne","22/07/2011 09:08","Medio (4 - 8 mts)",30,"Mediano",-68.8402754446,-32.8634481397,4,"Cuarta Oeste",1173332.70145,0,0.91694526657911,0
33875,"Acacia visco","13/05/2011 11:39","Alto (> 8 mts)",160,"Grande",-68.8550320412,-32.885967669,5,"Residencial Sur",2423808.92355,0,0.0470692501622665,0
30963,"Acacia visco","10/02/2011 13:28","Bajo (2 - 4 mts)",86,"Grande",-68.8551911547,-32.8636351402,6,"Residencial Norte",2694682.37982,0,0.0416956640869726,0
30745,"Fresno americano","02/02/2011 10:18","Muy bajo (1 - 2 mts)",10,"Chico",-68.8547492049,-32.8681418334,6,"Residencial Norte",2694682.37982,0,0.645336435690248,0
5622,"Pltano","05/05/2011 13:16","Medio (4 - 8 mts)",51,"Mediano",-68.839458428,-32.8766761941,1,"Parque Central",1655357.93265,0,0.633091250504619,0
10302,"Fresno europeo","02/12/2010 11:34","Alto (> 8 mts)",80,"Grande",-68.8457172416,-32.8722212642,6,"Residencial Norte",2694682.37982,0,0.0864700043929673,0
33650,"Paraiso","16/05/2011 09:56","Alto (> 8 mts)",156,"Grande",-68.8568217433,-32.8866424833,5,"Residencial Sur",2423808.92355,0,0.207463182938815,0
26536,"Pltano","21/10/2011 13:41","Alto (> 8 mts)",156,"Grande",-68.8314821201,-32.8903486882,3,"Parque O'Higgins",1531146.02653,0,0.998374305614188,0
36689,"Fresno europeo","07/06/2011 09:38","Bajo (2 - 4 mts)",60,"Mediano",-68.8593628969,-32.8834761826,7,"Residencial Parque",1786336.08966,0,0.944097096899661,0
33775,"Fresno europeo","11/05/2011 13:04","Medio (4 - 8 mts)",140,"Grande",-68.8567226205,-32.8858136244,5,"Residencial Sur",2423808.92355,0,0.411509775913568,0
44185,"Pltano","17/10/2011 10:25","Alto (> 8 mts)",260,"Grande",-68.8339790923,-32.8828484191,3,"Parque O'Higgins",1531146.02653,0,0.988265652194157,0
12838,"Perenne","18/01/2011 09:27","Medio (4 - 8 mts)",80,"Grande",-68.846549873,-32.8634841843,4,"Cuarta Oeste",1173332.70145,0,0.151137318687259,0
47384,"Morera","21/09/2011 11:37","Alto (> 8 mts)",296,"Grande",-68.8292602662,-32.8750012156,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.848311607170126,0
19426,"Fresno europeo","01/07/2011 12:49","Alto (> 8 mts)",115,"Grande",-68.8355591753,-32.8716266801,4,"Cuarta Oeste",1173332.70145,0,0.158904686051927,0
43611,"Morera","13/10/2011 08:36","Alto (> 8 mts)",115,"Grande",-68.8338372588,-32.8827242264,3,"Parque O'Higgins",1531146.02653,0,0.0908120575750481,0
47989,"Morera","31/08/2011 09:48","Alto (> 8 mts)",132,"Grande",-68.8258123951,-32.869912893,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.994000449450193,0
12231,"Fresno europeo","18/01/2011 11:22","Bajo (2 - 4 mts)",27,"Mediano",-68.8452898582,-32.8674151719,4,"Cuarta Oeste",1173332.70145,0,0.497594220293897,0
35737,"Morera","04/03/2011 09:40","Alto (> 8 mts)",105,"Grande",-68.8550481794,-32.8740181793,6,"Residencial Norte",2694682.37982,0,0.816471227317435,0
47497,"Morera","31/08/2011 13:07","Medio (4 - 8 mts)",82,"Grande",-68.8269561995,-32.8701934646,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.70976170601575,0
19486,"Morera","18/07/2011 10:23","Alto (> 8 mts)",198,"Grande",-68.8393174013,-32.8721087694,4,"Cuarta Oeste",1173332.70145,0,0.515048802452565,0
39425,"Fresno europeo","11/11/2010 11:30","Medio (4 - 8 mts)",60,"Mediano",-68.855243667,-32.8704070011,6,"Residencial Norte",2694682.37982,0,0.3208924677486,0
32502,"Morera","27/05/2011 10:13","Alto (> 8 mts)",160,"Grande",-68.8527131099,-32.8882946614,5,"Residencial Sur",2423808.92355,0,0.916662284765688,0
44999,"Prunas","31/08/2011 11:50","Muy bajo (1 - 2 mts)",16,"Chico",-68.8244479991,-32.8695871216,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.523244507834099,0
37469,"Paraiso","04/01/2011 12:26","Alto (> 8 mts)",90,"Grande",-68.8572324634,-32.8708984523,6,"Residencial Norte",2694682.37982,1,0.586850185625571,0
2971,"Fresno europeo","16/09/2011 09:35","Alto (> 8 mts)",123,"Grande",-68.8245661456,-32.8719310667,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.13867485789968,0
42311,"Morera","03/05/2011 12:19","Alto (> 8 mts)",120,"Grande",-68.8418220558,-32.8729301299,4,"Cuarta Oeste",1173332.70145,0,0.155219721494791,0
20853,"Morera","26/05/2011 12:33","Medio (4 - 8 mts)",50,"Mediano",-68.8591411009,-32.8949401954,5,"Residencial Sur",2423808.92355,0,0.859183423636308,0
28129,"Pltano","14/03/2011 15:48","Alto (> 8 mts)",148,"Grande",-68.8469729139,-32.8915903094,2,"Barrio Civico",2366816.36021,0,0.77180023192044,0
11897,"Paraiso","02/03/2011 09:09","Alto (> 8 mts)",190,"Grande",-68.8510076897,-32.8663136984,6,"Residencial Norte",2694682.37982,0,0.526224149967364,0
9475,"Morera","01/02/2011 12:25","Bajo (2 - 4 mts)",34,"Mediano",-68.8512955944,-32.8645994901,6,"Residencial Norte",2694682.37982,0,0.138843813036117,0
2445,"Fresno europeo","27/10/2011 08:33","Muy bajo (1 - 2 mts)",4,"Chico",-68.8365213992,-32.8910521863,3,"Parque O'Higgins",1531146.02653,0,0.153250054039205,0
33065,"Morera","18/05/2011 10:28","Alto (> 8 mts)",167,"Grande",-68.8531295438,-32.8879959697,5,"Residencial Sur",2423808.92355,0,0.319036185547979,0
30028,"Pltano","03/05/2011 10:00","Alto (> 8 mts)",174,"Grande",-68.8407234897,-32.8859650526,3,"Parque O'Higgins",1531146.02653,0,0.255484566492105,0
37679,"Fresno europeo","24/02/2012 08:57","Alto (> 8 mts)",115,"Grande",-68.8520103445,-32.8720796768,6,"Residencial Norte",2694682.37982,0,0.468811875829281,0
43771,"Acacia SP","14/10/2011 18:57","Bajo (2 - 4 mts)",130,"Grande",-68.833446228,-32.8824123735,3,"Parque O'Higgins",1531146.02653,0,0.808482132619779,0
42211,"Morera","29/04/2011 14:15","Alto (> 8 mts)",155,"Grande",-68.8392222754,-32.8745498354,1,"Parque Central",1655357.93265,1,0.278842996284491,0
13056,"Fresno europeo","16/02/2011 11:49","Bajo (2 - 4 mts)",56,"Mediano",-68.845426112,-32.8644121783,4,"Cuarta Oeste",1173332.70145,0,0.662506807257858,0
1561,"Acer","21/11/2011 17:43","Bajo (2 - 4 mts)",80,"Grande",-68.8735891384,-32.8788981639,7,"Residencial Parque",1786336.08966,0,0.509823805067611,0
39218,"Ailanthus","26/11/2010 09:38","Bajo (2 - 4 mts)",25,"Mediano",-68.8552145656,-32.8728125176,6,"Residencial Norte",2694682.37982,0,0.539895149621011,0
30920,"Fresno europeo","14/02/2011 09:21","Medio (4 - 8 mts)",90,"Grande",-68.855990561,-32.8643187736,6,"Residencial Norte",2694682.37982,0,0.576868310632256,0
23688,"Morera","21/01/2011 12:38","Alto (> 8 mts)",180,"Grande",-68.8488265679,-32.8997457919,2,"Barrio Civico",2366816.36021,0,0.59418645185191,0
38426,"Paraiso sombrilla","04/11/2010 10:51","Alto (> 8 mts)",180,"Grande",-68.851595237,-32.8691873607,6,"Residencial Norte",2694682.37982,0,0.76556686706938,0
6554,"Caducifolio","23/05/2011 09:58","Medio (4 - 8 mts)",32,"Mediano",-68.8573261457,-32.8912692343,5,"Residencial Sur",2423808.92355,0,0.880240620339189,0
29966,"Fresno americano","28/04/2011 09:54","Alto (> 8 mts)",220,"Grande",-68.8427821653,-32.8865867592,1,"Parque Central",1655357.93265,0,0.614215949982995,0
44350,"Pltano","17/10/2011 13:28","Alto (> 8 mts)",200,"Grande",-68.8363341195,-32.8835308165,3,"Parque O'Higgins",1531146.02653,1,0.426001551508456,0
47427,"Paraiso","22/09/2011 09:21","Alto (> 8 mts)",160,"Grande",-68.8276799769,-32.874400775,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.247353645513813,0
43861,"Pltano","07/10/2011 09:04","Alto (> 8 mts)",220,"Grande",-68.8307095487,-32.8838212002,3,"Parque O'Higgins",1531146.02653,0,0.302403685718239,0
35110,"Fresno europeo","28/03/2011 12:21","Bajo (2 - 4 mts)",30,"Mediano",-68.8521055778,-32.8812647109,1,"Parque Central",1655357.93265,0,0.554030365836341,0
23240,"Morera","31/01/2012 17:27","Medio (4 - 8 mts)",160,"Grande",-68.8522692908,-32.901776065,2,"Barrio Civico",2366816.36021,1,0.561082911772555,0
56,"Fresno americano","29/02/2012 11:12","Bajo (2 - 4 mts)",22,"Mediano",-68.8565517502,-32.8968807383,5,"Residencial Sur",2423808.92355,0,0.00512840286400884,0
2628,"Fresno europeo","26/10/2011 16:22","Bajo (2 - 4 mts)",20,"Chico",-68.832040044,-32.8801040644,3,"Parque O'Higgins",1531146.02653,0,0.354515172258865,0
13675,"Morera","23/02/2011 11:35","Alto (> 8 mts)",97,"Grande",-68.8527246445,-32.8650330962,6,"Residencial Norte",2694682.37982,0,0.766269716087827,0
40489,"Olmo comun","11/04/2011 09:10","Medio (4 - 8 mts)",90,"Grande",-68.8427731783,-32.8817949988,1,"Parque Central",1655357.93265,0,0.853154166585726,0
22929,"Morera","19/05/2011 15:25","Medio (4 - 8 mts)",40,"Mediano",-68.8557012519,-32.9003376147,5,"Residencial Sur",2423808.92355,0,0.48290888397501,0
2239,"Morera","03/11/2011 09:49","Alto (> 8 mts)",122,"Grande",-68.8368750224,-32.8939504306,3,"Parque O'Higgins",1531146.02653,0,0.284249888078062,0
9412,"Morera","14/02/2011 12:38","Alto (> 8 mts)",100,"Grande",-68.8563287852,-32.8649126818,6,"Residencial Norte",2694682.37982,0,0.71005656307222,0
39820,"Fresno americano","29/04/2011 10:16","Alto (> 8 mts)",140,"Grande",-68.8469847772,-32.8833538143,1,"Parque Central",1655357.93265,0,0.22160988270292,0
20231,"Morera","26/05/2011 12:29","Alto (> 8 mts)",122,"Grande",-68.8601371261,-32.893654454,5,"Residencial Sur",2423808.92355,1,0.83521245316844,0
41398,"Perenne","15/04/2011 11:08","Medio (4 - 8 mts)",72,"Grande",-68.8420986991,-32.8818490378,1,"Parque Central",1655357.93265,0,0.221949335840809,0
11884,"Paraiso","02/03/2011 09:45","Medio (4 - 8 mts)",127,"Grande",-68.8510803408,-32.8653764692,6,"Residencial Norte",2694682.37982,0,0.905156358915793,0
2162,"Morera","07/11/2011 09:10","Alto (> 8 mts)",142,"Grande",-68.8393654465,-32.8942994971,2,"Barrio Civico",2366816.36021,0,0.596857137267312,0
8306,"Morera","23/03/2011 19:10","Alto (> 8 mts)",182,"Grande",-68.8440857606,-32.8935699434,2,"Barrio Civico",2366816.36021,0,0.102964450982994,0
43697,"Morera","11/10/2011 09:49","Medio (4 - 8 mts)",95,"Grande",-68.831201179,-32.8834005039,3,"Parque O'Higgins",1531146.02653,1,0.00478845243461712,0
3124,"Morera","09/09/2011 14:40","Alto (> 8 mts)",95,"Grande",-68.82940254,-32.872017517,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.569846164025179,0
42109,"Paraiso","04/05/2011 10:13","Alto (> 8 mts)",115,"Grande",-68.843106956,-32.8774030639,1,"Parque Central",1655357.93265,0,0.143926543625993,0
31053,"Fresno europeo","16/02/2011 10:25","Medio (4 - 8 mts)",115,"Grande",-68.8550651741,-32.8648857451,6,"Residencial Norte",2694682.37982,0,0.847329632757762,0
11443,"Morera","01/02/2011 14:43","Medio (4 - 8 mts)",102,"Grande",-68.8503632311,-32.9024953469,2,"Barrio Civico",2366816.36021,0,0.629286535455797,0
37639,"Morera","29/02/2012 09:39","Alto (> 8 mts)",140,"Grande",-68.8523986007,-32.8719396922,6,"Residencial Norte",2694682.37982,0,0.633431319006003,0
26402,"Morera","28/10/2011 09:47","Medio (4 - 8 mts)",160,"Grande",-68.8342680534,-32.8897376382,3,"Parque O'Higgins",1531146.02653,0,0.761049114260835,0
24246,"Acer","27/01/2011 09:11","Medio (4 - 8 mts)",230,"Grande",-68.8441531159,-32.9012429894,2,"Barrio Civico",2366816.36021,0,0.353837087251601,0
35866,"Morera","28/03/2011 13:42","Alto (> 8 mts)",60,"Mediano",-68.8528812697,-32.8756255735,6,"Residencial Norte",2694682.37982,0,0.501381234056953,0
8692,"Eucalyptus","09/02/2011 13:46","Bajo (2 - 4 mts)",18,"Chico",-68.839092973,-32.900397104,2,"Barrio Civico",2366816.36021,0,0.210385284435953,0
40148,"Morera","14/04/2011 12:09","Medio (4 - 8 mts)",160,"Grande",-68.8436609925,-32.879439513,1,"Parque Central",1655357.93265,0,0.735139620490747,0
8513,"Tilo","10/02/2011 09:35","Alto (> 8 mts)",50,"Mediano",-68.8375012903,-32.8967476339,2,"Barrio Civico",2366816.36021,0,0.484559981730285,0
26186,"Fresno europeo","19/10/2011 12:44","Medio (4 - 8 mts)",90,"Grande",-68.8316772781,-32.8877446858,3,"Parque O'Higgins",1531146.02653,0,0.570655597485893,0
13224,"Morera","21/02/2011 12:51","Alto (> 8 mts)",140,"Grande",-68.8475445073,-32.8652608898,6,"Residencial Norte",2694682.37982,0,0.751363829629928,0
21943,"Paraiso","02/06/2011 13:22","Medio (4 - 8 mts)",120,"Grande",-68.8580784554,-32.894191436,5,"Residencial Sur",2423808.92355,0,0.374900800614621,0
20155,"Fresno americano","13/05/2011 10:15","Medio (4 - 8 mts)",75,"Grande",-68.8590163252,-32.8917519791,5,"Residencial Sur",2423808.92355,0,0.21433418075817,0
8084,"Fresno europeo","02/03/2011 13:45","Medio (4 - 8 mts)",44,"Mediano",-68.8394486372,-32.8895596993,3,"Parque O'Higgins",1531146.02653,0,0.177209566913097,0
44376,"Paraiso","19/10/2011 09:35","Medio (4 - 8 mts)",90,"Grande",-68.8368041782,-32.8853394769,3,"Parque O'Higgins",1531146.02653,0,0.624198084295479,0
38977,"Paraiso","28/12/2010 13:24","Medio (4 - 8 mts)",140,"Grande",-68.8556277295,-32.8712528917,6,"Residencial Norte",2694682.37982,0,0.614760245278112,0
2122,"Morera","11/11/2011 12:14","Medio (4 - 8 mts)",110,"Grande",-68.8308202253,-32.8862332643,3,"Parque O'Higgins",1531146.02653,1,0.777604764542565,0
22175,"Morera","13/05/2011 14:18","Alto (> 8 mts)",102,"Grande",-68.854782666,-32.8993695678,5,"Residencial Sur",2423808.92355,0,0.408120665873982,0
583,"Morera","08/03/2012 09:48","Alto (> 8 mts)",180,"Grande",-68.8201567064,-32.8685102362,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.237269698512835,0
4856,"Fresno europeo","26/07/2011 15:30","Bajo (2 - 4 mts)",30,"Mediano",-68.8399204157,-32.865304086,4,"Cuarta Oeste",1173332.70145,0,0.189689789927557,0
7995,"Fresno europeo","18/02/2011 13:07","Bajo (2 - 4 mts)",15,"Chico",-68.8405423566,-32.889219546,3,"Parque O'Higgins",1531146.02653,0,0.193157070984578,0
42131,"Braquiquito","04/05/2011 11:07","Medio (4 - 8 mts)",75,"Grande",-68.8413234759,-32.8772965008,1,"Parque Central",1655357.93265,0,0.408180103814461,0
10161,"Prunas","23/12/2010 13:06","Muy bajo (1 - 2 mts)",40,"Mediano",-68.8547842689,-32.8714088391,6,"Residencial Norte",2694682.37982,0,0.444520395304733,0
42489,"Morera","30/09/2011 12:34","Alto (> 8 mts)",230,"Grande",-68.8307937104,-32.8756914718,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.932286044165093,0
39462,"Paraiso","11/11/2010 11:46","Alto (> 8 mts)",130,"Grande",-68.8556461789,-32.8702311236,6,"Residencial Norte",2694682.37982,0,0.96676894768912,0
19416,"Paraiso","04/07/2011 11:49","Medio (4 - 8 mts)",100,"Grande",-68.8359401335,-32.8724778385,4,"Cuarta Oeste",1173332.70145,0,0.879015541463972,0
13706,"Morera","18/02/2011 14:14","Medio (4 - 8 mts)",30,"Mediano",-68.8534242753,-32.8655896786,6,"Residencial Norte",2694682.37982,0,0.66548297137529,0
24149,"Prunas","25/01/2011 11:33","Bajo (2 - 4 mts)",48,"Mediano",-68.8461208727,-32.9020195102,2,"Barrio Civico",2366816.36021,0,0.524233022676809,0
16887,"Paraiso","28/07/2011 13:16","Alto (> 8 mts)",170,"Grande",-68.8396508476,-32.8652610645,4,"Cuarta Oeste",1173332.70145,0,0.334769846068102,0
